226,0,112,nan,nan
227,0,112,nan,nan
228,0,113,nan,nan
229,0,114,nan,nan
230,0,115,nan,nan
231,0,115,nan,nan
232,0,115,nan,nan
233,0,117,nan,nan
234,0,117,nan,nan
235,0,117,nan,nan
236,0,118,nan,nan
237,0,120,nan,nan
238,0,121,nan,nan
239,0,122,nan,nan
240,0,123,nan,nan
241,0,123,nan,nan
242,0,123,nan,nan
243,0,123,nan,nan
244,0,125,nan,nan
245,0,127,nan,nan
246,0,130,nan,nan
247,0,132,nan,nan
248,0,132,nan,nan
249,0,136,nan,nan
250,0,137,nan,nan
251,0,137,nan,nan
252,0,140,nan,nan
253,0,140,nan,nan
254,0,140,nan,nan
255,0,140,nan,nan
256,0,142,nan,nan
257,0,143,nan,nan
258,0,144,nan,nan
259,0,145,nan,nan
260,0,147,nan,nan
261,0,148,nan,nan
262,0,148,nan,nan
263,0,150,nan,nan
264,0,150,nan,nan
265,0,151,nan,nan
266,0,152,nan,nan
267,0,152,nan,nan
268,0,153,nan,nan
269,0,156,nan,nan
270,0,159,nan,nan
271,0,160,nan,nan
272,0,163,nan,nan
273,0,164,nan,nan
274,0,165,nan,nan
275,0,167,nan,nan
276,0,169,nan,nan
277,0,170,nan,nan
278,0,172,nan,nan
279,0,172,nan,nan
280,0,174,nan,nan
281,0,175,nan,nan
282,0,176,nan,nan
283,0,177,nan,nan
284,0,178,nan,nan
285,0,180,nan,nan
286,0,181,nan,nan
287,0,183,nan,nan
288,0,184,nan,nan
289,0,187,nan,nan
290,0,189,nan,nan
291,0,190,nan,nan
292,0,191,nan,nan
293,0,194,nan,nan
294,0,195,nan,nan
295,0,197,nan,nan
296,0,199,nan,nan
297,0,200,nan,nan
298,0,202,nan,nan
299,0,203,nan,nan
300,0,206,nan,nan
301,0,209,nan,nan
302,0,214,nan,nan
303,0,214,nan,nan
304,0,216,nan,nan
305,0,217,nan,nan
306,0,218,nan,nan
307,0,221,nan,nan
308,0,223,nan,nan
309,0,227,nan,nan
310,0,228,nan,nan
311,0,228,nan,nan
312,0,229,nan,nan
313,0,232,nan,nan
314,0,236,nan,nan
315,0,237,nan,nan
316,0,239,nan,nan
317,0,241,nan,nan
318,0,244,nan,nan
319,0,246,nan,nan
320,0,252,nan,nan
321,0,255,nan,nan
322,0,257,nan,nan
323,0,260,nan,nan
324,0,264,nan,nan
325,0,266,nan,nan
326,0,268,nan,nan
327,0,270,nan,nan
328,0,274,nan,nan
329,0,278,nan,nan
330,0,281,nan,nan
331,0,283,nan,nan
332,0,286,nan,nan
333,0,290,nan,nan
334,0,291,nan,nan
335,0,297,nan,nan
336,0,302,nan,nan
337,0,303,nan,nan
338,0,304,nan,nan
339,0,304,nan,nan
340,0,306,nan,nan
341,0,307,nan,nan
342,0,309,nan,nan
343,0,313,nan,nan
344,0,315,nan,nan
345,0,320,nan,nan
346,0,327,nan,nan
347,0,328,nan,nan
348,0,333,nan,nan
349,0,334,nan,nan
350,0,339,nan,nan
351,0,343,nan,nan
352,0,349,nan,nan
353,0,351,nan,nan
354,0,356,nan,nan
355,0,358,nan,nan
356,0,364,nan,nan
357,0,369,nan,nan
358,0,374,nan,nan
359,0,377,nan,nan
360,0,381,nan,nan
361,0,384,nan,nan
362,0,386,nan,nan
363,0,391,nan,nan
364,0,392,nan,nan
365,0,402,nan,nan
366,0,414,nan,nan
367,0,421,nan,nan
368,0,424,nan,nan
369,0,431,nan,nan
370,0,433,nan,nan
371,0,438,nan,nan
372,0,441,nan,nan
373,0,447,nan,nan
374,0,452,nan,nan
375,0,456,nan,nan
376,0,459,nan,nan
377,0,466,nan,nan
378,0,468,nan,nan
379,0,479,nan,nan
380,0,489,nan,nan
381,0,497,nan,nan
382,0,502,nan,nan
383,0,507,nan,nan
384,0,515,nan,nan
385,0,521,nan,nan
386,0,526,nan,nan
387,0,529,nan,nan
388,0,535,nan,nan
389,0,547,nan,nan
390,0,551,nan,nan
391,0,556,nan,nan
392,0,570,nan,nan
393,0,575,nan,nan
394,0,585,nan,nan
395,0,594,nan,nan
396,0,602,nan,nan
397,0,608,nan,nan
398,0,614,nan,nan
399,0,622,nan,nan
